depot,truck,timestamp,speed,distance,socpercent,chargingstatus,ignitionstatus,energytype,accumulatedkwh
Performance Team (Commerce),VNR 2,2023-09-21 16:01:53+00,NULL,NULL,93,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:04:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:04:22+00,NULL,NULL,93,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:04:48+00,4.9720323182100685,0.017954561149091913,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:04:48+00,NULL,NULL,93,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:04:48+00,NULL,NULL,NULL,NULL,1,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:04:53+00,6.836544437538844,0.008200401,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:04:53+00,NULL,NULL,93,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:04:53+00,NULL,NULL,NULL,NULL,1,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:06:10+00,0,0.073113045,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:06:10+00,NULL,NULL,92,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:07:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:07:22+00,NULL,NULL,92,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:07:54+00,NULL,NULL,NULL,NULL,NULL,driving_energy,43249.5
Performance Team (Commerce),VNR 2,2023-09-21 16:07:54+00,NULL,NULL,NULL,NULL,NULL,energy_from_dc_charger,43528
Performance Team (Commerce),VNR 2,2023-09-21 16:07:54+00,NULL,NULL,NULL,NULL,NULL,energy_regen,8229.57
Performance Team (Commerce),VNR 2,2023-09-21 16:07:54+00,NULL,NULL,NULL,NULL,NULL,idle_energy,2940.6
Performance Team (Commerce),VNR 2,2023-09-21 16:09:29+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:09:29+00,NULL,NULL,92,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:09:29+00,NULL,NULL,NULL,NULL,0,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:10:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:10:53+00,NULL,NULL,92,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:13:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:13:53+00,NULL,NULL,92,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:16:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:16:53+00,NULL,NULL,92,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:19:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:19:53+00,NULL,NULL,92,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:22:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:22:53+00,NULL,NULL,92,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:25:27+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:25:27+00,NULL,NULL,92,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:25:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:25:53+00,NULL,NULL,92,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:28:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:28:53+00,NULL,NULL,92,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:28:53+00,NULL,NULL,NULL,NULL,1,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:31:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:31:53+00,NULL,NULL,92,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:32:41+00,4.9720323182100685,0.033146882,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:32:41+00,NULL,NULL,92,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:34:53+00,4.9720323182100685,0.18230785166770253,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:34:53+00,NULL,NULL,92,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:37:53+00,26.72467371037912,0.7924176507147297,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:37:53+00,NULL,NULL,92,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:40:53+00,39.154754505904286,1.646985705407085,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:40:53+00,NULL,NULL,91,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:43:53+00,31.696706028589187,1.7712865133623368,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:43:53+00,NULL,NULL,90,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:46:53+00,0,0.7924176507147297,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:46:53+00,NULL,NULL,90,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:49:53+00,1.2430080795525171,0.031075202,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:49:53+00,NULL,NULL,90,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:52:53+00,0,0.031075202,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:52:53+00,NULL,NULL,90,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:55:53+00,11.187072715972654,0.27967681789931637,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:55:53+00,NULL,NULL,90,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:58:53+00,0,0.27967681789931637,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 16:58:53+00,NULL,NULL,90,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:01:53+00,1.2430080795525171,0.031075202,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:01:53+00,NULL,NULL,90,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:04:53+00,3.7290242386575514,0.12430080795525172,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:04:53+00,NULL,NULL,90,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:06:12+00,0,0.040915682618603684,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:06:12+00,NULL,NULL,90,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:07:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:07:53+00,NULL,NULL,90,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:07:53+00,NULL,NULL,NULL,NULL,NULL,driving_energy,43262.9
Performance Team (Commerce),VNR 2,2023-09-21 17:07:53+00,NULL,NULL,NULL,NULL,NULL,energy_from_dc_charger,43528
Performance Team (Commerce),VNR 2,2023-09-21 17:07:53+00,NULL,NULL,NULL,NULL,NULL,energy_regen,8232.51
Performance Team (Commerce),VNR 2,2023-09-21 17:07:53+00,NULL,NULL,NULL,NULL,NULL,idle_energy,2941.4
Performance Team (Commerce),VNR 2,2023-09-21 17:10:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:10:53+00,NULL,NULL,90,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:13:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:13:53+00,NULL,NULL,90,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:16:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:16:53+00,NULL,NULL,90,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:19:28+00,4.9720323182100685,0.10703680685035565,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:19:28+00,NULL,NULL,90,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:19:53+00,6.215040397762586,0.038844002,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:19:53+00,NULL,NULL,89,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:22:53+00,0,0.15537600994406464,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:22:53+00,NULL,NULL,89,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:25:05+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:25:05+00,NULL,NULL,89,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:25:27+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:25:27+00,NULL,NULL,89,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:25:27+00,NULL,NULL,NULL,NULL,0,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:25:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:25:53+00,NULL,NULL,89,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:26:39+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:26:39+00,NULL,NULL,89,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:27:28+00,4.9720323182100685,0.033837442165596296,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:27:28+00,NULL,NULL,89,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:27:28+00,NULL,NULL,NULL,NULL,1,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:28:53+00,11.187072715972654,0.1907672122091016,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:28:53+00,NULL,NULL,89,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:31:53+00,39.77625854568055,1.274083282,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:31:53+00,NULL,NULL,88,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:34:53+00,42.26227470478558,2.0509633312616535,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:34:53+00,NULL,NULL,88,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:37:53+00,0,1.0565568676196395,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:37:53+00,NULL,NULL,88,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:40:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:40:53+00,NULL,NULL,88,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:43:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:43:53+00,NULL,NULL,88,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:46:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:46:53+00,NULL,NULL,87,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:49:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:49:53+00,NULL,NULL,87,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:52:53+00,1.2430080795525171,0.031075202,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:52:53+00,NULL,NULL,87,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:55:53+00,0,0.031075202,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:55:53+00,NULL,NULL,87,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:58:53+00,3.7290242386575514,0.093225606,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 17:58:53+00,NULL,NULL,87,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:01:53+00,0,0.093225606,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:01:53+00,NULL,NULL,87,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:04:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:04:53+00,NULL,NULL,87,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:07:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:07:53+00,NULL,NULL,87,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:07:53+00,NULL,NULL,NULL,NULL,NULL,driving_energy,43274.8
Performance Team (Commerce),VNR 2,2023-09-21 18:07:53+00,NULL,NULL,NULL,NULL,NULL,energy_from_dc_charger,43528
Performance Team (Commerce),VNR 2,2023-09-21 18:07:53+00,NULL,NULL,NULL,NULL,NULL,energy_regen,8235.03
Performance Team (Commerce),VNR 2,2023-09-21 18:07:53+00,NULL,NULL,NULL,NULL,NULL,idle_energy,2942.5
Performance Team (Commerce),VNR 2,2023-09-21 18:10:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:10:53+00,NULL,NULL,87,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:13:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:13:53+00,NULL,NULL,87,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:14:36+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:14:36+00,NULL,NULL,87,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:14:42+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:14:42+00,NULL,NULL,87,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:14:42+00,NULL,NULL,NULL,NULL,0,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:16:19+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:16:19+00,NULL,NULL,87,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:16:36+00,4.9720323182100685,0.011739520751329328,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:16:36+00,NULL,NULL,87,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:16:36+00,NULL,NULL,NULL,NULL,1,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:16:53+00,11.808576755748913,0.039620882535736486,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:16:53+00,NULL,NULL,87,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:19:53+00,1.8645121193287757,0.34182722187694226,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:19:53+00,NULL,NULL,87,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:22:53+00,9.944064636420137,0.29521441889372285,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:22:53+00,NULL,NULL,87,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:25:53+00,6.215040397762586,0.4039776258545681,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:25:53+00,NULL,NULL,87,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:28:53+00,0,0.15537600994406464,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:28:53+00,NULL,NULL,87,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:31:53+00,3.107520198881293,0.077688005,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:31:53+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:34:53+00,3.7290242386575514,0.17091361093847113,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:34:53+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:37:53+00,0,0.093225606,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:37:53+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:40:53+00,6.215040397762586,0.15537600994406464,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:40:53+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:43:53+00,0,0.15537600994406464,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:43:53+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:46:53+00,6.836544437538844,0.17091361093847113,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:46:53+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:47:04+00,0,0.010444720668462124,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:47:04+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:49:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:49:53+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:52:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:52:53+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:55:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:55:53+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:58:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 18:58:53+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:01:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:01:53+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:04:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:04:53+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:07:53+00,NULL,NULL,NULL,NULL,NULL,driving_energy,43277.8
Performance Team (Commerce),VNR 2,2023-09-21 19:07:53+00,NULL,NULL,NULL,NULL,NULL,energy_from_dc_charger,43528
Performance Team (Commerce),VNR 2,2023-09-21 19:07:53+00,NULL,NULL,NULL,NULL,NULL,energy_regen,8235.84
Performance Team (Commerce),VNR 2,2023-09-21 19:07:53+00,NULL,NULL,NULL,NULL,NULL,idle_energy,2943.8
Performance Team (Commerce),VNR 2,2023-09-21 19:07:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:07:54+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:10:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:10:53+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:13:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:13:53+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:16:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:16:53+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:19:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:19:53+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:22:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:22:53+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:25:53+00,1.2430080795525171,0.031075202,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:25:53+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:28:53+00,0,0.031075202,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:28:53+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:31:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:31:53+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:34:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:34:53+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:37:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:37:53+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:40:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:40:53+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:43:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:43:53+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:46:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:46:53+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:49:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:49:53+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:52:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:52:53+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:55:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:55:53+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:58:52+00,4.9720323182100685,0.12361024791105588,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:58:52+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:58:53+00,6.836544437538844,0.00164008,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 19:58:53+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:01:53+00,11.187072715972654,0.4505904288377875,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:01:53+00,NULL,NULL,85,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:04:53+00,19.266625233064016,0.7613424487259168,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:04:53+00,NULL,NULL,85,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:07:53+00,0,0.4816656308266004,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:07:53+00,NULL,NULL,85,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:07:53+00,NULL,NULL,NULL,NULL,NULL,driving_energy,43280.3
Performance Team (Commerce),VNR 2,2023-09-21 20:07:53+00,NULL,NULL,NULL,NULL,NULL,energy_from_dc_charger,43528
Performance Team (Commerce),VNR 2,2023-09-21 20:07:53+00,NULL,NULL,NULL,NULL,NULL,energy_regen,8236.53
Performance Team (Commerce),VNR 2,2023-09-21 20:07:53+00,NULL,NULL,NULL,NULL,NULL,idle_energy,2945.6
Performance Team (Commerce),VNR 2,2023-09-21 20:10:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:10:53+00,NULL,NULL,85,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:13:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:13:53+00,NULL,NULL,85,NULL,NULL,NULL,NULL
